"aranya","plot11","Acacia auriculiformis","1","0","1","18.00","28.9","0"
"aranya","plot11","Albizia lebbeck","1","0","0","49.66","23","0"
"aranya","plot11","Azadirachta indica","1","0","0","8.85","2","0"
"aranya","plot11","Bauhinia racemosa","1","0","0","18.44","22.4","0"
"aranya","plot11","Bauhinia racemosa","1","0","0","15.23","13","0"
"aranya","plot11","Bauhinia racemosa","1","0","0","16.00","31.4","0"
"aranya","plot11","Bauhinia racemosa","1","0","0","37.01","6.5","0"
"aranya","plot11","Bauhinia racemosa","1","0","0","75.33","75","0"
"aranya","plot11","Bridelia retusa","1","0","0","12.08","10","0"
"aranya","plot11","Bridelia retusa","1","0","1","12.00","10","0"
"aranya","plot11","Bridelia retusa","1","0","0","14.50","34.2","0"
"aranya","plot11","Bridelia retusa","1","0","0","15.00","25","0"
"aranya","plot11","Bridelia retusa","1","0","0","20.00","28.4","0"
"aranya","plot11","Bridelia retusa","1","0","0","33.00","65","0"
"aranya","plot11","Cassia fistula","1","0","0","9.00","1","0"
"aranya","plot11","Cassia fistula","1","0","0","14.50","65","0"
"aranya","plot11","Chloroxylon swietenia","1","0","0","12.53","20.9","0"
"aranya","plot11","Chloroxylon swietenia","1","0","0","16.76","31.4","0"
"aranya","plot11","Cochlospermum religiosa","0","0","0","43.76","0","0"
"aranya","plot11","Cochlospermum religiosa","1","0","0","75.68","1","0"
"aranya","plot11","Diospyros montana","1","0","0","31.40","13","0"
"aranya","plot11","Dolichandrone falcata","1","0","1","10.40","5","0"
"aranya","plot11","Dolichandrone falcata","1","0","0","27.84","1","0"
"aranya","plot11","Erythroxylum monogynum","1","0","0","10.56","1","0"
"aranya","plot11","Flacourtia indica","1","0","0","12.53","34","0"
"aranya","plot11","Guazuma ulmifolia","1","0","0","11.72","2","0"
"aranya","plot11","Manilkara hexandra","1","1","0","19.35","33","0"
"aranya","plot11","Manilkara hexandra","1","1","0","35.23","2","0"
"aranya","plot11","Manilkara hexandra","1","0","0","21.13","1.5","0"
"aranya","plot11","Memecylon umbellatum","1","0","0","12.61","32","0"
"aranya","plot11","Morinda coreia","1","0","0","27.32","19.3","0"
"aranya","plot11","Pongamia pinnata","1","0","0","10.00","8.2","0"
"aranya","plot11","Pterospermum canescens","1","0","0","34.37","0.4","0"
"aranya","plot11","Syzgium cumini","1","0","0","60.15","26","0"
"aranya","plot11","Tectona grandis","1","0","0","14.04","1","0"
"aranya","plot11","Tectona grandis","1","0","0","39.40","37.3","0"
"aranya","plot11","Tectona grandis","1","0","0","23.51","12","0"
"aranya","plot11","Tectona grandis","1","0","0","51.79","10.7","0"
"aranya","plot11","Terminalia arjuna","1","0","0","28.86","22.4","0"
"aranya","plot11","Terminalia catappa","1","0","0","68.86","32","0"
