"aranya","plot6","0","Peltophorum pterocarpum","1","0","0","13.00","9.00","17.00","16.00","15.00","12.00","31.54","1","4","1","1","0","1","1"
"aranya","plot7","0","Acacia holosericea","1","1","1","9.60","9.50","4.00","0.00","0.00","0.00","10.31","1","4","1","1","1","1","2"
"aranya","plot7","0","Acacia holosericea","1","1","1","6.20","10.00","0.00","0.00","0.00","0.00","10.00","1","4","1","1","0","1","1"
"aranya","plot7","0","Acacia mangium","1","1","1","3.00","9.00","0.00","0.00","0.00","0.00","9.00","1","1","1","0","0","2","1"
"aranya","plot7","0","Acacia mangium","1","1","1","3.20","18.00","12.00","0.00","0.00","0.00","21.63","1","4","1","1","1","2","12"
"aranya","plot7","0","Hardwickia binata","1","0","0","9.50","60.00","0.00","0.00","0.00","0.00","60.00","1","4","1","1","1","1","3"
"aranya","plot8","0","Acacia auriculiformis","1","0","1","3.00","34.00","0.00","0.00","0.00","0.00","34.00","1","4","1","1","0","2","3"
"aranya","plot8","0","Acacia holosericea","1","1","1","13.30","4.00","5.00","4.50","0.00","0.00","7.83","1","3","1","0","1","1","1"
"aranya","plot8","0","Acacia holosericea","1","1","0","28.00","7.00","3.00","0.00","0.00","0.00","7.62","1","2","1","1","1","2","3"
"aranya","plot8","0","Albizia lebbeck","1","0","0","9.70","25.00","0.00","0.00","0.00","0.00","25.00","1","3","1","1","1","2","1"
"aranya","plot8","0","Tectona grandis","1","0","0","10.30","15.00","15.00","0.00","0.00","0.00","21.21","1","2","1","0","0","1","2"
"aranya","plot9","0","Acacia auriculiformis","0","0","0","0.00","9.00","4.50","0.00","0.00","0.00","10.06","1","2","0","0","0","2","1"
"aranya","plot9","0","Acacia auriculiformis","1","0","0","3.00","11.00","0.00","0.00","0.00","0.00","11.00","1","1","1","0","0","2","1"
"aranya","plot9","0","Acacia auriculiformis","1","0","1","12.00","12.50","16.00","0.00","0.00","0.00","20.30","1","4","1","1","0","2","2"
"aranya","plot9","0","Acacia auriculiformis","1","0","1","12.00","14.00","10.00","6.00","0.00","0.00","18.22","1","4","1","1","0","2","1"
"aranya","plot9","0","Acacia auriculiformis","0","0","0","0.00","25.50","0.00","0.00","0.00","0.00","25.50","1","4","0","0","0","2","3"
"aranya","plot9","0","Acacia holosericea","1","1","1","3.00","9.00","3.00","0.00","0.00","0.00","9.49","1","3","1","1","0","1","2"
"aranya","plot9","0","Albizia lebbeck","1","0","1","15.00","24.00","32.00","22.00","0.00","0.00","45.65","1","1","0","0","0","2","1"
"aranya","plot9","0","Albizia lebbeck","1","0","0","18.80","25.50","16.50","0.00","0.00","0.00","30.37","1","1","1","1","0","1","2"
"aranya","plot9","0","Bridelia retusa","1","0","1","11.90","13.00","19.00","0.00","0.00","0.00","23.02","1","3","0","0","0","1","4"
"aranya","plot9","0","Bridelia retusa","1","0","1","22.60","14.00","26.50","0.00","0.00","0.00","29.97","1","1","0","0","0","2","3"
"aranya","plot9","0","Bridelia retusa","1","0","1","24.20","28.00","18.00","20.00","0.00","0.00","38.83","1","1","0","0","0","1","3"
